timestamp,spo2
0.0,97.58671780979175
0.25,97.38568166419107
0.5,97.95028008136535
0.75,97.13476020325176
1.0,97.67991123041746
1.25,97.47804964578172
1.5,97.10034125347775
1.75,97.35491753243525
2.0,98.07091053649091
2.25,97.42971378972508
2.5,97.13875243344174
2.75,96.92913060821645
3.0,97.33915118223264
3.25,96.86786899003253
3.5,97.14082765344584
3.75,97.59659851935902
4.0,97.80840393885664
4.25,97.677376739795
4.5,97.47377876152551
4.75,97.80025648543021
5.0,97.69719117498506
5.25,96.85760801482893
5.5,97.8439307605166
5.75,97.6512543423286
6.0,97.06884291590453
6.25,97.44952818220656
6.5,96.85283042126014
6.75,98.09440266629053
7.0,97.0486896675513
7.25,98.02010890255391
7.5,97.60143897129818
7.75,97.78312610881031
8.0,97.49698656956166
8.25,97.7223166705183
8.5,97.95566786952274
8.75,98.05417898748189
9.0,96.85145864503095
9.25,97.09458756720264
9.5,97.1206246625067
9.75,97.34349146277616
10.0,97.62988988297651
10.25,98.0864782366729
10.5,97.40911783744858
10.75,96.86804843841973
11.0,97.44177544153453
11.25,97.757018392887
11.5,97.16633073157905
11.75,97.42260327646451
12.0,97.76461964811591
12.25,98.19805976338961
12.5,97.56686635232144
12.75,97.77432524624936
13.0,97.70533568257052
13.25,97.63150133833123
13.5,97.34264858780638
13.75,98.09084613657235
14.0,97.09464032607754
14.25,97.73693611040746
14.5,97.594008852784
14.75,97.41609482914113
15.0,97.70273423792817
15.25,97.3892351356019
15.5,97.28044008083542
15.75,97.87731140617709
16.0,97.1853078737037
16.25,97.66869423991054
16.5,96.73055444654939
16.75,97.77846842978458
17.0,97.13487780607444
17.25,97.12298253349438
17.5,97.45848183229903
17.75,97.39454216276577
18.0,98.09320366422797
18.25,97.86801013376581
18.5,97.36815786879167
18.75,97.22819636444946
19.0,97.26291422900795
19.25,97.80922736672652
19.5,97.51363992744672
19.75,97.39909015781807
20.0,98.2094169627647
20.25,97.75581352272454
20.5,97.37557274340044
20.75,97.49708780270954
21.0,97.29572575027177
21.25,97.52225101876856
21.5,97.70437920156863
21.75,97.55226729374004
22.0,98.09351023650025
22.25,97.95904125362836
22.5,97.6910599211871
22.75,97.24362294821435
23.0,97.54809426604308
23.25,98.18735987093145
23.5,97.70930534006615
23.75,97.07302912564548
24.0,97.26400905068166
24.25,97.02403656673839
24.5,97.98839869874483
24.75,97.8400184189445
25.0,97.20398890268011
25.25,97.70840010016093
25.5,97.9596533894923
25.75,97.77626842447745
26.0,98.02282974667632
26.25,97.45083413586299
26.5,97.19599035208124
26.75,97.19580010228593
27.0,97.2814493658653
27.25,96.90770909402822
27.5,97.70054955576536
27.75,97.32732199454838
28.0,97.09076912653319
28.25,97.58521059089892
28.5,97.51577297080063
28.75,97.27327728151732
29.0,97.174809195243
29.25,97.77877560476935
29.5,97.30170911995356
29.75,97.73266849984937
30.0,96.99880919968163
30.25,97.57356414149399
30.5,97.39187245110762
