timestamp,spo2
0.0,97.3558677918353
0.25,98.65571204448283
0.5,98.09311633011029
0.75,97.7469953573684
1.0,97.56370834278005
1.25,98.0035382658997
1.5,98.01152111915555
1.75,97.64832525951469
2.0,97.57095622591541
2.25,97.27660357597755
2.5,97.61181660668161
2.75,97.02778361524585
3.0,97.64506422898039
3.25,97.19926950838746
3.5,97.58319363960575
3.75,97.8457385681456
4.0,97.6035552858313
4.25,97.44285461723891
4.5,97.45508261639328
4.75,97.45697385283532
5.0,97.35731499179407
5.25,97.59436828645424
5.5,97.55140942669912
5.75,97.54534393485604
6.0,97.41893690943873
6.25,97.27431622295863
6.5,97.8107918573718
6.75,97.7578743987133
7.0,97.68441635218888
7.25,97.89395707159301
7.5,97.51510155837359
7.75,97.64956971142901
8.0,97.56818703973502
8.25,97.5477737320427
8.5,97.5049783364685
8.75,97.05663423427838
9.0,97.68573577529568
9.25,97.68438384709903
9.5,98.00396113985354
9.75,97.87177044755074
10.0,97.12562751435364
10.25,97.40659087617802
10.5,97.4495234768636
10.75,97.6183453852518
11.0,97.2411135413705
11.25,97.55619010120145
11.5,96.82912746069222
11.75,97.55425414268184
12.0,97.448654092285
12.25,97.60651251867455
12.5,97.82369482065843
12.75,97.1984288719054
13.0,97.75481431371311
13.25,97.6750091878308
13.5,97.48420291082708
13.75,97.13907709138157
14.0,97.71093120397525
14.25,97.00437776462829
14.5,97.70554028563474
14.75,97.70821342958598
15.0,97.93143721614372
15.25,97.68859135319214
15.5,97.65503541023341
15.75,97.86898481093971
16.0,97.26685012838352
16.25,97.54222007363003
16.5,97.27921612011015
16.75,97.31312567836757
17.0,97.15650597603435
17.25,97.39352512954665
17.5,97.63978511346937
17.75,97.90231565200759
18.0,97.16577312705786
18.25,97.74531809856994
18.5,97.22300917682414
18.75,97.11191415138057
19.0,97.42525924940182
19.25,97.2468853518682
19.5,97.16238355369613
19.75,97.34962133006508
20.0,97.18894020403911
20.25,97.82062597319037
20.5,97.67525818713729
20.75,97.66782728219447
21.0,97.52551478517603
21.25,97.61515594552068
21.5,97.92107509358691
21.75,97.5674370563251
22.0,97.42632006774328
22.25,97.12206942298867
22.5,97.74989581649055
22.75,97.7098113051498
23.0,97.9112533064534
23.25,98.20625767429357
23.5,97.58152821755229
23.75,97.6206260818418
24.0,97.84448531542458
24.25,97.74975099162246
24.5,97.46961719412789
24.75,97.39692161109465
25.0,97.1161259166628
25.25,97.82746117433616
25.5,97.21601368160837
25.75,97.24277582935936
26.0,97.74498789775122
26.25,97.78578002017665
26.5,97.85349429486179
26.75,97.11843782585142
27.0,96.86187238385365
27.25,97.31964774155404
27.5,97.45631021515587
27.75,97.9313481795422
28.0,97.26463327628
28.25,97.32128162994073
28.5,97.47810612951353
28.75,97.3908596870468
29.0,97.19691974613035
29.25,97.78760521516595
29.5,97.48540817107623
29.75,97.40635794030446
30.0,97.8235010089658
30.25,97.91162677413953
30.5,97.84949966940768
30.75,96.8040634591724
31.0,97.24344434161806
31.25,97.1311699015239
31.5,97.41838914431014
31.75,97.79754293013693
32.0,97.40977168656721
32.25,98.42382786436981
32.5,97.96771334642736
32.75,97.12353278199139
33.0,97.4018735353259
33.25,97.0224543274654
33.5,97.29575572016996
