timestamp,spo2
0.0,97.32705491701132
0.25,97.467922982032
0.5,97.69265185219832
0.75,97.78812906777472
1.0,97.12613150977367
1.25,97.77515176818211
1.5,97.0875088046228
1.75,97.25984554162277
2.0,97.5491655574149
2.25,97.88218235944628
2.5,97.2784396472838
2.75,97.40173406246774
3.0,98.14243651399192
3.25,97.9669152572179
3.5,97.63298386989858
3.75,98.36826040646606
4.0,97.7059011499003
4.25,97.58788742959321
4.5,97.23443324352792
4.75,96.9941372521258
5.0,97.62983055509297
5.25,97.67007501902843
5.5,97.69130930986272
5.75,97.5798777017372
6.0,97.24183470373127
6.25,97.21162902577638
6.5,97.81481238265562
6.75,97.823894262146
7.0,96.75152707268006
7.25,97.29043618129182
7.5,97.42542535434346
7.75,97.44484639886707
8.0,97.58334539062409
8.25,97.7427981192364
8.5,97.71485281236887
8.75,97.3225285450972
9.0,97.25526221648397
9.25,97.91202386948149
9.5,97.50735176339603
9.75,97.55430239755803
10.0,97.63239645624148
10.25,97.68015664207016
10.5,97.26390898912113
10.75,97.30814160289425
11.0,97.04804360788415
11.25,97.51012395271383
11.5,96.95950400700134
11.75,98.21961245957891
12.0,97.17186867131329
12.25,97.25446466528052
12.5,97.50367707615024
12.75,97.73429210257582
13.0,97.36236666892968
13.25,97.7077958157291
13.5,97.59745444622385
13.75,97.68236921171255
14.0,97.24490264952284
14.25,97.804629900934
14.5,97.53806118698131
14.75,97.81035375007536
15.0,97.61813428400436
15.25,96.89183426851038
15.5,97.5736177181621
15.75,97.1220635836777
16.0,97.23669090557503
16.25,97.5719318878823
16.5,96.99095954154255
16.75,97.37231662025893
17.0,97.51202591242242
17.25,98.01348368806158
17.5,96.79295574200655
17.75,97.81235318665306
18.0,98.14829609207929
18.25,97.56911633939824
18.5,97.40102568012496
18.75,96.99743461535547
19.0,97.67762155860979
19.25,97.45231057913294
19.5,97.6091478562309
19.75,97.45311154992703
20.0,97.84484950840599
20.25,96.90509605432081
20.5,97.50346610113439
20.75,97.40715918936938
21.0,98.23788380925386
21.25,97.51532490452149
21.5,97.46081526341814
21.75,97.79601129398397
22.0,97.47237427661703
22.25,97.3094600672244
22.5,97.79036382749493
22.75,97.95126619634131
23.0,97.9356041627277
23.25,97.6713853543566
23.5,97.31040967458206
23.75,96.97092972779049
24.0,97.05450813500386
24.25,97.10358997210346
24.5,97.87963941298813
24.75,97.64502462302603
25.0,97.64503925505954
25.25,97.45788202714799
25.5,97.04870021302652
25.75,97.25254340458753
26.0,97.4971064783104
26.25,97.9990121285972
26.5,97.87009130370636
26.75,97.5601867324515
27.0,97.37662556625685
27.25,97.65674086524952
27.5,97.79040502814391
27.75,97.22932087321854
28.0,97.25464720105451
28.25,97.64035867764154
28.5,97.69525480227531
28.75,97.37130573961547
29.0,97.54373376514084
29.25,98.0215628527244
29.5,97.40479418026665
29.75,97.12754590849842
30.0,97.50027943805222
30.25,96.93415732593314
30.5,97.79892325292569
30.75,97.59591881115884
31.0,97.72800845143684
31.25,97.48536390232893
31.5,97.73810620955554
31.75,97.46808951307428
32.0,97.46550953389641
32.25,97.70124065513944
32.5,97.69315995713924
32.75,97.54705581726984
33.0,97.65715914529764
33.25,97.47399746514324
33.5,97.37793237080375
33.75,97.21072010800664
34.0,97.31463682609518
34.25,98.32419395202183
34.5,97.57504685469749
34.75,97.31524035346295
35.0,97.60025651475725
35.25,97.49909957655338
35.5,97.21399692672145
35.75,97.83696280883869
36.0,97.46538931550049
36.25,97.59027438750643
36.5,97.63979877527719
36.75,97.49563438436769
37.0,97.4544161258921
37.25,98.08276144663657
37.5,97.11645321076912
37.75,97.22215382251755
38.0,97.7053483078688
38.25,97.34520829461083
38.5,97.5306353984934
38.75,97.09113635794368
39.0,97.74055037884881
39.25,97.50539571005066
39.5,98.09336808780753
39.75,97.90531658898533
40.0,98.03623443961841
40.25,97.4161630274488
40.5,97.63329289764593
40.75,97.5039670207522
41.0,97.50264622263597
41.25,97.45999965088522
41.5,97.25678781075244
41.75,97.51545123324452
42.0,97.70881613244269
42.25,97.34591669962586
42.5,97.33208130739088
42.75,97.22608426628877
43.0,97.61541212420181
43.25,97.93355549417679
43.5,97.55228863260942
43.75,97.86549460820106
44.0,97.18102871728703
44.25,96.55460827397735
44.5,97.83092156997414
44.75,97.378963574046
45.0,97.51459744386288
45.25,97.84408405297782
45.5,97.59481673029465
45.75,97.49337768101138
46.0,97.25021596249904
46.25,97.3170009298915
46.5,97.63499267434752
46.75,97.56134253628525
47.0,96.98981368445872
47.25,97.72851257947735
47.5,97.36597549563808
47.75,97.95484804110122
48.0,97.68043690307182
48.25,97.59932394780978
48.5,97.36583905479252
48.75,97.62955638990826
49.0,97.56953511988067
49.25,97.6889850096711
49.5,97.63731379170717
49.75,97.82727680538142
50.0,97.73097819824878
50.25,97.81287313432532
50.5,96.96966034182763
50.75,97.1107689599018
51.0,97.60503434331751
51.25,97.1053114323701
51.5,97.67544083301401
51.75,97.60388808153539
52.0,97.33846852698564
52.25,97.3897534546987
52.5,97.4763452890163
52.75,97.88992145238775
53.0,97.13007877649851
53.25,97.64489732874078
53.5,97.25952768052993
53.75,97.97845016878033
54.0,97.32541000076162
54.25,97.66429400520879
54.5,97.50395026044134
54.75,97.58910928980528
55.0,98.06366884467684
55.25,97.49187020852763
